Crash Year,Crash Month,Crash Day,Time of Day,Day of Week,City or Township,Crash: Motorway,Crash: Hit-and-Run,Lighting Conditions,Weather Conditions (2021+),Speed Limit at Crash Site,Worst Injury in Crash,Party Type,Person Age,Person Gender
2020,April,4,10:00 AM - 11:00 AM,Saturday,United Kingdom: Wolverhampton Heights,Non motorway crash,Hit-and-run,Daylight,Female,30,Suspected minor injury (B),Motor vehicle driver,28,Female
2020,April,4,5:00 PM - 6:00 PM,Saturday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,30,Fatal injury (K),Motor vehicle driver,19,Female
2020,April,4,10:00 AM - 11:00 AM,Saturday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,35,Fatal injury (K),Motor vehicle driver,51,Female
2020,May,4,12:00 noon - 1:00 PM,Monday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,30,Suspected minor injury (B),Motor vehicle driver,30,Male
2020,May,4,12:00 noon - 1:00 PM,Monday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,30,Suspected minor injury (B),Motor vehicle driver,28,Female
2020,May,4,1:00 AM - 2:00 AM,Monday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark unlighted,Female,25,Possible injury (C),Motor vehicle driver,28,Female
2020,June,4,10:00 PM - 11:00 PM,Thursday,United Kingdom: Lincoln Park,Non motorway crash,Not hit-and-run,Dark unlighted,Female,40,No injury (O),Motor vehicle driver,60,Female
2020,June,4,4:00 PM - 5:00 PM,Thursday,United Kingdom: Lincoln Park,Motorway crash,Not hit-and-run,Daylight,Female,45,Suspected minor injury (B),Motor vehicle driver,27,Male
2020,June,4,3:00 PM - 4:00 PM,Thursday,United Kingdom: Wolverhampton,Motorway crash,Not hit-and-run,Daylight,Female,25,Possible injury (C),Motor vehicle driver,25,Male
2020,June,4,7:00 PM - 8:00 PM,Thursday,United Kingdom: Wolverhampton,Motorway crash,Hit-and-run,Daylight,Female,35,Suspected minor injury (B),Motor vehicle driver,28,Female
2020,August,4,8:00 AM - 9:00 AM,Tuesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,35,Suspected minor injury (B),Motor vehicle driver,61,Male
2020,August,4,8:00 PM - 9:00 PM,Tuesday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Female,35,No injury (O),Motor vehicle driver,28,Male
2020,August,4,3:00 AM - 4:00 AM,Tuesday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Female,25,Fatal injury (K),Motor vehicle driver,28,Female
2020,August,4,1:00 PM - 2:00 PM,Tuesday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Female,35,Possible injury (C),Motor vehicle driver,43,Female
2020,August,4,10:00 AM - 11:00 AM,Tuesday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Female,35,Possible injury (C),Motor vehicle driver,28,Female
2020,August,4,11:00 PM - 12:00 midnight,Tuesday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark unlighted,Female,30,Fatal injury (K),Motor vehicle driver,48,Male
2020,September,4,4:00 PM - 5:00 PM,Friday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,35,Suspected serious injury (A),Motor vehicle driver,20,Female
2020,September,4,12:00 midnight - 1:00 AM,Friday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Female,30,Possible injury (C),Motor vehicle driver,20,Male
2020,November,4,8:00 PM - 9:00 PM,Wednesday,United Kingdom: Plymouth Twp.,Non motorway crash,Hit-and-run,Dark unlighted,Female,70,Suspected serious injury (A),Motor vehicle driver,28,Male
2020,November,4,8:00 PM - 9:00 PM,Wednesday,United Kingdom: Plymouth Twp.,Non motorway crash,Hit-and-run,Dark unlighted,Female,70,Suspected serious injury (A),Motor vehicle driver,28,Female
2020,December,4,7:00 PM - 8:00 PM,Friday,United Kingdom: Melvindale,Non motorway crash,Not hit-and-run,Dark lighted,Female,35,No injury (O),Motor vehicle driver,34,Male
2020,December,4,5:00 PM - 6:00 PM,Friday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,35,Suspected minor injury (B),Motor vehicle driver,39,Male
2020,December,4,4:00 PM - 5:00 PM,Friday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Female,20,Possible injury (C),Motor vehicle driver,28,Female
2020,February,5,4:00 PM - 5:00 PM,Thursday,United Kingdom: Bradford,Non motorway crash,Hit-and-run,Daylight,Female,40,No injury (O),Motor vehicle driver,28,Female
2020,February,5,4:00 PM - 5:00 PM,Thursday,United Kingdom: Wolverhampton Heights,Non motorway crash,Not hit-and-run,Daylight,Female,25,No injury (O),Motor vehicle driver,16,Female
2020,February,5,2:00 PM - 3:00 PM,Thursday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Female,30,Possible injury (C),Motor vehicle driver,59,Female
2020,March,5,3:00 PM - 4:00 PM,Thursday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,55,Suspected serious injury (A),Motor vehicle driver,58,Male
2020,March,5,11:00 AM - 12:00 noon,Thursday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,30,Suspected serious injury (A),Motor vehicle driver,62,Male
2020,March,5,3:00 PM - 4:00 PM,Thursday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,55,Suspected serious injury (A),Motor vehicle driver,28,Female
2020,March,5,6:00 AM - 7:00 AM,Thursday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dawn,Female,35,Possible injury (C),Motor vehicle driver,50,Male
2020,April,5,10:00 PM - 11:00 PM,Sunday,United Kingdom: Bradford,Non motorway crash,Not hit-and-run,Dark lighted,Female,40,No injury (O),Motor vehicle driver,19,Female
2020,April,5,12:00 midnight - 1:00 AM,Sunday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark unlighted,Female,35,Suspected serious injury (A),Motor vehicle driver,28,Female
2020,May,5,8:00 AM - 9:00 AM,Tuesday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,35,Suspected minor injury (B),Motor vehicle driver,62,Female
2020,May,5,12:00 midnight - 1:00 AM,Tuesday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Female,35,No injury (O),Motor vehicle driver,28,Female
2020,June,5,6:00 AM - 7:00 AM,Friday,United Kingdom: Wolverhampton,Motorway crash,Not hit-and-run,Daylight,Female,35,Suspected serious injury (A),Motor vehicle driver,47,Female
2020,July,5,8:00 PM - 9:00 PM,Sunday,United Kingdom: Sheffield,Non motorway crash,Hit-and-run,Daylight,Female,25,Suspected minor injury (B),Motor vehicle driver,36,Male
2020,July,5,2:00 AM - 3:00 AM,Sunday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,30,Possible injury (C),Motor vehicle driver,23,Male
2020,August,5,8:00 PM - 9:00 PM,Wednesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,30,No injury (O),Motor vehicle driver,21,Male
2020,September,5,4:00 PM - 5:00 PM,Saturday,United Kingdom: Lincoln Park,Non motorway crash,Not hit-and-run,Daylight,Female,25,Possible injury (C),Motor vehicle driver,48,Female
2020,September,5,9:00 PM - 10:00 PM,Saturday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Female,25,Suspected serious injury (A),Motor vehicle driver,24,Female
2020,September,5,9:00 PM - 10:00 PM,Saturday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Female,25,Suspected serious injury (A),Motor vehicle driver,28,Female
2020,October,5,6:00 AM - 7:00 AM,Monday,United Kingdom: Wolverhampton,Non motorway crash,Not hit-and-run,Dark lighted,Female,35,Suspected minor injury (B),Motor vehicle driver,61,Female
2020,November,5,9:00 PM - 10:00 PM,Thursday,United Kingdom: Flat Rock,Non motorway crash,Hit-and-run,Dark lighted,Female,25,Possible injury (C),Motor vehicle driver,28,Female
2020,November,5,5:00 PM - 6:00 PM,Thursday,United Kingdom: Westland,Non motorway crash,Not hit-and-run,Dark lighted,Female,40,Fatal injury (K),Motor vehicle driver,49,Male
2020,December,5,12:00 noon - 1:00 PM,Saturday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,25,Possible injury (C),Motor vehicle driver,49,Female
2020,December,5,9:00 PM - 10:00 PM,Saturday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Dark unlighted,Female,25,Fatal injury (K),Motor vehicle driver,25,Female
2020,December,5,5:00 AM - 6:00 AM,Saturday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Female,25,No injury (O),Motor vehicle driver,28,Female
2020,January,6,7:00 PM - 8:00 PM,Tuesday,United Kingdom: Wolverhampton,Motorway crash,Not hit-and-run,Dark lighted,Female,35,Suspected minor injury (B),Motor vehicle driver,21,Male
2020,February,6,10:00 PM - 11:00 PM,Friday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Female,55,Fatal injury (K),Motor vehicle driver,61,Female
2020,March,6,10:00 PM - 11:00 PM,Friday,United Kingdom: Cambridge,Non motorway crash,Hit-and-run,Dark lighted,Female,25,Suspected minor injury (B),Motor vehicle driver,36,Female
2020,March,6,7:00 PM - 8:00 PM,Friday,United Kingdom: Lincoln Park,Non motorway crash,Not hit-and-run,Dark lighted,Female,40,Fatal injury (K),Motor vehicle driver,67,Male
2020,March,6,7:00 AM - 8:00 AM,Friday,United Kingdom: Lincoln Park,Motorway crash,Not hit-and-run,Daylight,Female,25,No injury (O),Motor vehicle driver,45,Male
2020,March,6,1:00 PM - 2:00 PM,Friday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,25,Possible injury (C),Motor vehicle driver,55,Male
2020,May,6,11:00 PM - 12:00 midnight,Wednesday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark unlighted,Female,30,Suspected serious injury (A),Motor vehicle driver,34,Female
2020,May,6,11:00 PM - 12:00 midnight,Wednesday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark unlighted,Female,30,Suspected serious injury (A),Motor vehicle driver,28,Female
2020,May,6,5:00 PM - 6:00 PM,Wednesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,30,Possible injury (C),Motor vehicle driver,58,Male
2020,June,6,6:00 PM - 7:00 PM,Saturday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,35,Suspected serious injury (A),Motor vehicle driver,20,Male
2020,June,6,6:00 PM - 7:00 PM,Saturday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,35,Suspected serious injury (A),Motor vehicle driver,28,Female
2020,June,6,8:00 PM - 9:00 PM,Saturday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Dusk,Female,25,Suspected serious injury (A),Motor vehicle driver,24,Female
2020,August,6,4:00 PM - 5:00 PM,Thursday,United Kingdom: Canterbury Twp.,Non motorway crash,Not hit-and-run,Daylight,Female,70,Suspected minor injury (B),Motor vehicle driver,39,Female
2020,August,6,11:00 AM - 12:00 noon,Thursday,United Kingdom: Sheffield,Non motorway crash,Not hit-and-run,Daylight,Female,25,No injury (O),Motor vehicle driver,56,Male
2020,September,6,7:00 AM - 8:00 AM,Sunday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Female,25,Suspected minor injury (B),Motor vehicle driver,28,Male
2020,September,6,11:00 AM - 12:00 noon,Sunday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Female,15,Possible injury (C),Motor vehicle driver,28,Female
2020,October,6,3:00 PM - 4:00 PM,Tuesday,United Kingdom: Huron Twp.,Non motorway crash,Not hit-and-run,Daylight,Female,25,Suspected minor injury (B),Motor vehicle driver,68,Female
2020,October,6,3:00 PM - 4:00 PM,Tuesday,United Kingdom: Huron Twp.,Non motorway crash,Not hit-and-run,Daylight,Female,25,Suspected minor injury (B),Motor vehicle driver,83,Male
2020,November,6,12:00 midnight - 1:00 AM,Friday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Dark unlighted,Female,35,Suspected serious injury (A),Motor vehicle driver,30,Male
2020,November,6,12:00 noon - 1:00 PM,Friday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Female,30,No injury (O),Motor vehicle driver,16,Male
2020,November,6,7:00 PM - 8:00 PM,Friday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Female,Female,No injury (O),Motor vehicle driver,28,Male
2020,November,6,2:00 AM - 3:00 AM,Friday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Female,25,Possible injury (C),Motor vehicle driver,28,Male
2020,December,6,3:00 PM - 4:00 PM,Sunday,United Kingdom: Oxfordshire,Non motorway crash,Not hit-and-run,Daylight,Female,25,Possible injury (C),Motor vehicle driver,48,Female
2020,December,6,5:00 PM - 6:00 PM,Sunday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,30,No injury (O),Motor vehicle driver,28,Female
2020,January,7,8:00 PM - 9:00 PM,Wednesday,United Kingdom: Wolverhampton,Motorway crash,Hit-and-run,Dark lighted,Female,35,Possible injury (C),Motor vehicle driver,28,Male
2020,January,7,7:00 AM - 8:00 AM,Wednesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Dawn,Female,35,Possible injury (C),Motor vehicle driver,56,Female
2020,January,7,1:00 PM - 2:00 PM,Wednesday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Female,30,Possible injury (C),Motor vehicle driver,28,Male
2020,February,7,4:00 AM - 5:00 AM,Saturday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Other / unknown,Female,35,Suspected serious injury (A),Motor vehicle driver,47,Male
2020,February,7,2:00 AM - 3:00 AM,Saturday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Female,35,No injury (O),Motor vehicle driver,28,Female
2020,March,7,10:00 AM - 11:00 AM,Saturday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Female,35,No injury (O),Motor vehicle driver,28,Female
2020,April,7,2:00 PM - 3:00 PM,Tuesday,United Kingdom: Westland,Motorway crash,Not hit-and-run,Daylight,Female,45,Possible injury (C),Motor vehicle driver,45,Female
2020,May,7,7:00 AM - 8:00 AM,Thursday,United Kingdom: Cambridge,Motorway crash,Not hit-and-run,Daylight,Female,25,No injury (O),Motor vehicle driver,32,Female
2020,June,7,2:00 PM - 3:00 PM,Sunday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,Female,Possible injury (C),Motor vehicle driver,17,Male
2020,July,7,1:00 PM - 2:00 PM,Tuesday,United Kingdom: Walsall,Non motorway crash,Hit-and-run,Daylight,Female,50,Possible injury (C),Motor vehicle driver,28,Female
2020,August,7,11:00 AM - 12:00 noon,Friday,United Kingdom: Wood Haven,Motorway crash,Not hit-and-run,Daylight,Female,45,Suspected minor injury (B),Motor vehicle driver,46,Female
2020,August,7,11:00 AM - 12:00 noon,Friday,United Kingdom: Thursk,Motorway crash,Hit-and-run,Daylight,Female,25,Possible injury (C),Motor vehicle driver,28,Female
2020,August,7,5:00 AM - 6:00 AM,Friday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Female,Female,Possible injury (C),Motor vehicle driver,28,Female
2020,August,7,10:00 PM - 11:00 PM,Friday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Female,30,Possible injury (C),Motor vehicle driver,28,Female
2020,September,7,8:00 PM - 9:00 PM,Monday,United Kingdom: Thursk,Non motorway crash,Not hit-and-run,Dark lighted,Female,25,No injury (O),Motor vehicle driver,28,Male
2020,September,7,8:00 PM - 9:00 PM,Monday,United Kingdom: Thursk,Non motorway crash,Not hit-and-run,Dark lighted,Female,25,No injury (O),Motor vehicle driver,58,Female
2020,September,7,9:00 PM - 10:00 PM,Monday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Female,25,Fatal injury (K),Motor vehicle driver,28,Female
2020,October,7,8:00 AM - 9:00 AM,Wednesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,35,Suspected minor injury (B),Motor vehicle driver,38,Male
2020,October,7,1:00 AM - 2:00 AM,Wednesday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Female,30,Possible injury (C),Motor vehicle driver,28,Female
2020,November,7,6:00 PM - 7:00 PM,Saturday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Female,30,No injury (O),Motor vehicle driver,28,Female
2020,November,7,3:00 PM - 4:00 PM,Saturday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,30,Possible injury (C),Motor vehicle driver,78,Male
2020,December,7,6:00 AM - 7:00 AM,Monday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dawn,Female,35,No injury (O),Motor vehicle driver,56,Male
2020,December,7,5:00 PM - 6:00 PM,Monday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Female,25,Suspected serious injury (A),Motor vehicle driver,16,Male
2020,March,8,6:00 PM - 7:00 PM,Sunday,United Kingdom: Trenton,Non motorway crash,Not hit-and-run,Daylight,Female,25,No injury (O),Motor vehicle driver,28,Female
2020,March,8,5:00 PM - 6:00 PM,Sunday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Female,25,Suspected serious injury (A),Motor vehicle driver,28,Female
2020,March,8,4:00 PM - 5:00 PM,Sunday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Dark lighted,Female,30,Suspected minor injury (B),Motor vehicle driver,28,Female
2020,March,8,6:00 PM - 7:00 PM,Sunday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Female,30,Suspected minor injury (B),Motor vehicle driver,28,Female
2020,March,8,7:00 AM - 8:00 AM,Sunday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Daylight,Female,35,Suspected minor injury (B),Motor vehicle driver,28,Female
2020,March,8,1:00 AM - 2:00 AM,Sunday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark lighted,Female,35,Suspected minor injury (B),Motor vehicle driver,28,Female
2020,April,8,10:00 PM - 11:00 PM,Wednesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Dark unlighted,Female,35,Suspected minor injury (B),Motor vehicle driver,18,Female
2020,April,8,2:00 AM - 3:00 AM,Wednesday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dark unlighted,Female,25,Possible injury (C),Motor vehicle driver,28,Female
2020,May,8,6:00 PM - 7:00 PM,Friday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Daylight,Female,35,Suspected minor injury (B),Motor vehicle driver,35,Female
2020,May,8,5:00 PM - 6:00 PM,Friday,United Kingdom: Birmingham,Non motorway crash,Hit-and-run,Daylight,Female,25,Possible injury (C),Motor vehicle driver,28,Male
2020,May,8,9:00 PM - 10:00 PM,Friday,United Kingdom: Birmingham,Motorway crash,Hit-and-run,Dusk,Female,25,Possible injury (C),Motor vehicle driver,28,Male
2020,June,8,4:00 AM - 5:00 AM,Monday,United Kingdom: Dewsbury,Non motorway crash,Not hit-and-run,Dark lighted,Female,45,Fatal injury (K),Motor vehicle driver,21,Male
2020,June,8,11:00 PM - 12:00 midnight,Monday,United Kingdom: Birmingham,Non motorway crash,Not hit-and-run,Dark lighted,Female,35,Possible injury (C),Motor vehicle driver,28,Female
2020,July,8,7:00 AM - 8:00 AM,Wednesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,25,Suspected minor injury (B),Motor vehicle driver,56,Female
2020,July,8,8:00 AM - 9:00 AM,Wednesday,United Kingdom: Birmingham,Motorway crash,Not hit-and-run,Daylight,Female,40,No injury (O),Motor vehicle driver,68,Female
2020,August,8,11:00 AM - 12:00 noon,Saturday,United Kingdom: Sheffield,Non motorway crash,Not hit-and-run,Daylight,Female,45,Fatal injury (K),Motor vehicle driver,69,Male
